1600014C10Rik	2.11550747467231	0.0291245484605519
2010110K18Rik	-4.58924038866128	0.0280639184975644
2510009E07Rik	-4.31307628495678	0.0252546017050199
2610318N02Rik	-2.65362837785329	0.0255212950925171
2700099C18Rik	-3.85786276358691	0.0285940252769655
4833439L19Rik	-1.26840033057946	0.0434623467737002
4930579G24Rik	-3.04638551067522	0.0205734503804147
5033430I15Rik	6.50237330102251	0.0127139788402976
9430038I01Rik	-1.35310938724943	0.0393682948928334
A730008H23Rik	-3.26934594193003	0.0403475777079927
AB124611	1.72672881150394	0.0415482018187071
AW112010	1.51153546921104	0.0265779402526653
Aacs	-1.29727516918391	0.0473080733897957
Aars	-1.15407278784265	0.0410428906524806
Abcf2	-1.32262861281427	0.0465689898332413
Abcg1	3.61253074648485	0.000881372319908555
Abhd17a	-1.39559190738724	0.0439595156945423
Acat2	-1.5572566354539	0.0333128658188925
Ackr4	-4.13314022746218	0.0266990069004649
Acp5	1.82174672910623	0.0057203715292651
Ada	-5.44032136661915	0.00554443147194541
Add1	1.09992298813653	0.0445507757137398
Adgre5	5.17829305416039	0.000439548073725697
Adm	5.3503212868206	0.00160214579124824
Adora2a	4.73761878686261	0.0127063014667412
Adrb2	3.645747437787	0.000569940541540883
Aff1	3.29443837148449	0.0137966438881099
Agpat2	2.54489384615823	0.042576665732277
Ahcy	-1.42710950519288	0.0391871973493088
Ahnak	3.75447126470077	0.00106216396917828
Ahr	2.64213924866114	0.0202450624201866
Aicda	-4.96224627334484	0.00115542940989847
Ak2	-1.58854752245933	0.00882780645990305
Alas2	3.62347466559092	0.0368321519475208
Aldh1b1	3.33316018007481	0.0487984632747535
Aldh3b1	1.70978251167091	0.0356498491731539
Amfr	1.63249316053925	0.0115380022205511
Amz2	-1.45548685211248	0.0422997857816372
Anapc15	-1.37454735679515	0.0258641500256547
Angptl4	-4.61834882419408	0.0285209824492105
Ankle1	-4.03067028752394	0.000478235573881511
Anp32b	-2.12867094812544	0.00243145540893907
Anp32e	-2.15644520237209	0.00997203643617803
Anxa4	1.6817028972636	0.0476062679688145
Anxa5	2.97402252233905	0.00264615596257446
Anxa6	2.91029921821224	0.00207263507718843
Apoe	2.78064429944414	0.0110398942395896
Apol9b	5.26285026119524	0.0104772448469826
Appbp2	-2.13580614236754	0.0222538500326755
Arf6	1.40289965077534	0.0471169553982155
Arhgap11a	-3.42118643074268	0.0238482566694239
Arhgap15	1.36614641335389	0.0398866834460289
Arhgap19	-5.13404227478788	0.00151998544227392
Arhgap24	2.47796488700696	0.0105796160295803
Arhgap8	-3.89725877246824	0.002598346365555
Arhgef18	3.74927236582384	0.00115542940989847
Arhgef3	2.53794350840882	0.0331911018633249
Arhgef39	-5.51258204810151	0.0227579376188772
Arpc5l	-1.28857614662175	0.0388892849923383
Asf1b	-4.20689911862046	0.000478235573881511
Asns	-2.18167529657568	0.0276129320990747
Aspm	-2.26166960312751	0.0368707878720986
Ass1	2.40510533457484	0.0238482566694239
Atad1	-1.8312836840446	0.0148582891263609
Atad2	-1.47464500806845	0.0398866834460289
Atp5g3	-1.20253328779413	0.0343234563620854
Atp6ap1	1.10369185026403	0.0391871973493088
Atp6v0b	1.19278596097548	0.0285907654657422
Atp6v0e	1.07663585302582	0.0464965495356568
Atp8a1	-1.46193902337766	0.0391871973493088
Atxn10	-1.373196576568	0.0243011182385039
Aunip	-5.70686850968655	0.00650308663142386
Aurka	-5.21437029315364	0.00855913131491665
Aurkb	-7.38874497869309	0.000478235573881511
Azin1	-1.15919237123443	0.0497422739570298
B2m	1.34640813106533	0.0485200658406069
B3gnt5	2.31127635450137	0.0448786397097619
B4galnt1	1.93884951640692	0.00822556915657782
B4galt1	2.70171219089127	0.00448831053504365
B9d1	-5.09796834907817	0.00771340184802714
Bach2	-1.67569792134595	0.00650308663142386
Bad	-1.71645415812366	0.0374943271579549
Bank1	2.22237077635788	0.00534545316173627
Basp1	-4.29280216184366	0.000734166517468184
Bcat1	-4.44088907262096	0.00997203643617803
Bcl2	4.59623387059847	0.000439548073725697
Bcl6	-3.3631964148154	0.00297206957981221
Bcl7a	-2.17944031463688	0.0307998603575597
Bex3	-1.69735362801929	0.0318381486333631
Bhlhe40	2.63370791604724	0.00431968663320488
Bhlhe41	5.05533726479048	0.000439548073725697
Birc5	-5.54998653677718	0.000439548073725697
Blmh	-1.78531118278749	0.0292101965940404
Blvrb	-2.47017023583733	0.00172176236512996
Bnip3l	1.15997886462452	0.0466872378024472
Bora	-2.55912573407133	0.00785174921170773
Bpifa1	4.70262487823052	0.0250057433987643
Bptf	-1.37218169555834	0.0391588423212475
Brd3	-1.25161797950235	0.0458333487249505
Brip1	-3.84050739582334	0.0161622594063084
Btg1	2.66670519686278	0.00165162134254921
Btg2	1.46944010313566	0.0306938120925709
Btnl2	-2.75627987705805	0.0295852028818294
Bub1	-3.99258461159017	0.00711217155827013
Bub1b	-5.30519751051626	0.000584633368680734
Bub3	-1.74052080651665	0.0346057943330629
Bzw2	-1.83474202688242	0.00839647473479459
Capg	4.66396203997205	0.00082309815564872
Card19	2.57607225448929	0.0171368134555748
Carhsp1	-1.65672605109733	0.0207171028835552
Cbr2	4.96535187611307	0.0470864249170039
Cbx5	-1.83365146037152	0.0105422758902236
Ccar2	-1.35567858071738	0.0250057433987643
Ccdc34	-2.07037388539535	0.0306938120925709
Ccdc88b	-2.02527268875839	0.0293960402954073
Ccl6	5.44991814725753	0.00510220482967975
Ccna2	-6.00117873785562	0.000881372319908555
Ccnb1	-5.46002649347801	0.000478235573881511
